smiles,sa_score,m,sigma,epsilon_k,distance,is_associating,vapor_pressure_Pa,liquid_density_mol_m3,vp_ratio_to_ref,rho_ratio_to_ref,property_distance,H_Pa,phi_inf,P_sat_solvent_Pa,H_ratio,tanimoto_to_nearest_train,epsilon_k_tree_std,H_eps_plus,H_eps_minus,H_sensitivity_pct,H_kij_plus,H_kij_minus,H_kij_sensitivity_pct
C/C(F)=C(\C)Cl,3.2475411991737353,2.8266085,3.5962379000000015,256.80320299999994,0.2754404550498056,False,16816.294857638368,9808.050934966044,1.0349501300041897,0.9026808526239404,0.1034046809061995,49390.7339833608,2.4467268673249865,20186.45180340862,0.9557776610829342,0.38461538461538464,,36509.131006819385,78511.27346162689,73.03424579128482,320039.8657845379,26930.711543278387,168.95331961495472
FC1=C(F)C1(F)Cl,3.3567005096010014,2.921469699999999,3.450859200000001,267.8792558,0.2756212066752393,False,8216.615212733484,10947.615074524116,0.5056873142748385,1.0075602762664837,0.4943704977504704,33915.87888654728,1.680130773691509,20186.45180340862,0.6563182358593181,0.25,,28618.553114096132,43825.07717525771,41.98167320004199,99590.54109869275,23875.143812602684,122.65010693536135
FC1=C(Cl)C(F)(F)C1,3.9415652533918424,2.9359157999999996,3.484736900000002,262.24385509999996,0.2954891587186905,False,10161.29915576253,10507.615044507706,0.6253718771760876,0.9670650132541544,0.3760730564165923,36731.812790830896,1.8196270027320245,20186.45180340862,0.7108103744395432,0.23809523809523808,,30072.062269811035,49837.53762426794,49.469589087309295,129249.5692154031,24459.994015387947,136.34750239017495
C=C(F)C(C)(C)Cl,3.177411278831771,2.8797244,3.7193783000000007,255.32575049999997,0.2960576352123791,False,13965.039509439686,8704.778404554401,0.8594711009865109,0.8011415157024605,0.2435016801483271,41416.199669128655,2.0516829838384596,20186.45180340862,0.801459611109226,0.4375,,32047.321993461846,62099.1938755811,63.840645837433144,221252.01668722345,25017.451628277162,159.36572763258363
C/C(F)=C\CCl,3.806859779055392,2.8669592999999995,3.4576223000000006,255.1084163000001,0.30088122854344,False,18238.499645481093,10873.705133223808,1.1224789847567471,1.0007579982937524,0.1224813302853005,54754.39710338183,2.7124329543707217,20186.45180340862,1.0595718139177055,0.5263157894736842,,39499.319108921496,89657.07738411202,77.6698013216805,377621.4690815935,28313.844350704814,172.10014165921834
C/C(F)=C/CCl,3.806859779055392,2.8669592999999995,3.4576223000000006,255.1084163000001,0.30088122854344,False,18238.499645481093,10873.705133223808,1.1224789847567471,1.0007579982937524,0.1224813302853005,54754.39710338183,2.7124329543707217,20186.45180340862,1.0595718139177055,0.5263157894736842,,39499.319108921496,89657.07738411202,77.6698013216805,377621.4690815935,28313.844350704814,172.10014165921834
C=C[C@](C)(F)Cl,3.705911725714395,2.8163480000000005,3.566876400000001,250.35736669999997,0.3018180240682206,False,24162.68268925112,9987.350576543728,1.4870797522399275,0.9191826381884411,0.4937389300149316,69639.37979806031,3.44980784519552,20186.45180340862,1.347616408476122,0.5,,45946.02658492273,131561.5504643104,96.46407810032979,817871.7076752746,30486.20901780032,185.62577967722092
C=C[C@@](C)(F)Cl,3.705911725714395,2.8163480000000005,3.566876400000001,250.35736669999997,0.3018180240682206,False,24162.68268925112,9987.350576543728,1.4870797522399275,0.9191826381884411,0.4937389300149316,69639.37979806031,3.44980784519552,20186.45180340862,1.347616408476122,0.5,,45946.02658492273,131561.5504643104,96.46407810032979,817871.7076752746,30486.20901780032,185.62577967722092
C/C(Cl)=C\CF,3.799955163670777,2.9353580999999997,3.4927420000000025,258.79908220000004,0.3065241327961624,False,12032.245100864848,10388.410142027078,0.7405182733059654,0.9560940279155123,0.263170098743762,40007.28149823643,1.9818877476764352,20186.45180340862,0.7741951344467355,0.5263157894736842,,31788.58505224093,56878.102718971284,56.592883522319354,166820.51131819404,25165.26586008494,147.56847881139373
C/C(Cl)=C/CF,3.799955163670777,2.9353580999999997,3.4927420000000025,258.79908220000004,0.3065241327961624,False,12032.245100864848,10388.410142027078,0.7405182733059654,0.9560940279155123,0.263170098743762,40007.28149823643,1.9818877476764352,20186.45180340862,0.7741951344467355,0.5263157894736842,,31788.58505224093,56878.102718971284,56.592883522319354,166820.51131819404,25165.26586008494,147.56847881139373
C=C(Cl)C(C)(C)F,3.00748204806254,2.9438101000000008,3.6574763999999984,256.51952579999994,0.3123190716160843,False,11461.550683140818,8995.524324956828,0.705395181874926,0.8279002241416825,0.3411895832422072,37105.96549830041,1.8381618453637707,20186.45180340862,0.7180507365640164,0.6,,29878.824835567455,52216.550165092296,54.41896167560067,153322.34104211206,24211.28747348061,145.44968707975426
C/C=C(\C)CCl,3.281693625209238,2.970916700000001,3.6624776000000008,258.28504640000006,0.3150372072489467,False,9630.900104198188,8909.051066142933,0.5927287431196414,0.8199416852318753,0.4452986339503458,33892.311246150995,1.6789632757762831,20186.45180340862,0.6558621700672448,0.47058823529411764,,28148.1843787795,45476.15466106934,47.07130959209333,117013.81135758864,23499.494559725652,133.1038597197221
C/C=C(/C)CCl,3.281693625209238,2.970916700000001,3.6624776000000008,258.28504640000006,0.3150372072489467,False,9630.900104198188,8909.051066142933,0.5927287431196414,0.8199416852318753,0.4452986339503458,33892.311246150995,1.6789632757762831,20186.45180340862,0.6558621700672448,0.47058823529411764,,28148.1843787795,45476.15466106934,47.07130959209333,117013.81135758864,23499.494559725652,133.1038597197221
C=C(F)[C@H](C)Cl,3.796934210921496,2.8901844999999997,3.578366400000001,251.8976888999999,0.3155274223321188,False,17993.012365671115,9695.144829732271,1.1073705976652646,0.8922895750893258,0.1520854393998126,51672.234686691816,2.5597482504561104,20186.45180340862,0.9999277926991886,0.38461538461538464,,37409.89671573936,85188.85385433988,77.94362816330556,373434.05343488697,27283.531505936975,172.765326473041
C=C(F)[C@@H](C)Cl,3.796934210921496,2.8901844999999997,3.578366400000001,251.8976888999999,0.3155274223321188,False,17993.012365671115,9695.144829732271,1.1073705976652646,0.8922895750893258,0.1520854393998126,51672.234686691816,2.5597482504561104,20186.45180340862,0.9999277926991886,0.38461538461538464,,37409.89671573936,85188.85385433988,77.94362816330556,373434.05343488697,27283.531505936975,172.765326473041
CC(C)=C(F)Cl,3.0057554003571667,2.847704199999999,3.5390168000000024,249.0511697999999,0.3172381149824733,False,24087.3931543254,10107.395328215,1.482446096930064,0.9302309187805964,0.4874648306670465,69401.07548449619,3.4380026841952156,20186.45180340862,1.3430048969419743,0.5,,45814.75506345604,131065.72909084753,96.39387232004849,799367.7897929258,30494.80840586398,185.30127350139523
C/C=C(\Cl)CC,3.4786782405938528,2.963820600000002,3.711504,256.7540503000001,0.3177998160116991,False,10216.840574321925,8560.327710830756,0.6287901449244406,0.7878470419851875,0.4275577552795091,34481.65099358746,1.7081580918428168,20186.45180340862,0.6672666931419128,0.3888888888888889,,28380.194944267314,47055.32764425424,49.51283442909051,128040.84604128683,23555.03505102655,137.84782309043646
C/C=C(/Cl)CC,3.4786782405938528,2.963820600000002,3.711504,256.7540503000001,0.3177998160116991,False,10216.840574321925,8560.327710830756,0.6287901449244406,0.7878470419851875,0.4275577552795091,34481.65099358746,1.7081580918428168,20186.45180340862,0.6672666931419128,0.3888888888888889,,28380.194944267314,47055.32764425424,49.51283442909051,128040.84604128683,23555.03505102655,137.84782309043646
C=C(C)[C@](C)(F)Cl,3.4395420420588216,2.9318378000000007,3.6110269000000006,254.06240049999985,0.3186579935027855,False,13950.48283714713,9347.516721973234,0.8585752181532739,0.860295732603325,0.1987919798413299,42227.71680619686,2.0918840625109967,20186.45180340862,0.8171635678768471,0.5,,32603.87909004142,63282.224809857296,63.98913809626231,217612.21397908483,25353.89490290589,158.25937202588145
C=C(C)[C@@](C)(F)Cl,3.4395420420588216,2.9318378000000007,3.6110269000000006,254.06240049999985,0.3186579935027855,False,13950.48283714713,9347.516721973234,0.8585752181532739,0.860295732603325,0.1987919798413299,42227.71680619686,2.0918840625109967,20186.45180340862,0.8171635678768471,0.5,,32603.87909004142,63282.224809857296,63.98913809626231,217612.21397908483,25353.89490290589,158.25937202588145
FC1=C(F)[C@H](F)C1,4.419742042058822,2.932531899999999,3.451694000000002,254.39788440000007,0.3240579983545624,False,15676.124375410074,10705.648277231683,0.9647789300580184,0.9852909389297512,0.0381691006630528,47965.85827248242,2.376141123740382,20186.45180340862,0.9282043843882404,0.1875,,35956.82008918831,74394.83338209768,69.66458967089446,269717.6351462009,26911.592344425302,163.71012718862877
FC1=C(F)[C@@H](F)C1,4.419742042058822,2.932531899999999,3.451694000000002,254.39788440000007,0.3240579983545624,False,15676.124375410074,10705.648277231683,0.9647789300580184,0.9852909389297512,0.0381691006630528,47965.85827248242,2.376141123740382,20186.45180340862,0.9282043843882404,0.1875,,35956.82008918831,74394.83338209768,69.66458967089446,269717.6351462009,26911.592344425302,163.71012718862877
F/C(Cl)=C1\CC1(F)F,4.095237884970791,2.994171199999999,3.5148388000000024,258.9092706999999,0.3250394044394119,False,9844.299494417875,10019.370816412897,0.6058622977177497,0.922129610794719,0.4017565505070374,35442.84085200371,1.755773684111189,20186.45180340862,0.6858670199773719,0.2631578947368421,,29203.33233981021,47834.99409300271,48.36985073771467,121733.91065077615,24057.54950671609,133.9946263499172
F/C(Cl)=C1/CC1(F)F,4.095237884970791,2.994171199999999,3.5148388000000024,258.9092706999999,0.3250394044394119,False,9844.299494417875,10019.370816412897,0.6058622977177497,0.922129610794719,0.4017565505070374,35442.84085200371,1.755773684111189,20186.45180340862,0.6858670199773719,0.2631578947368421,,29203.33233981021,47834.99409300271,48.36985073771467,121733.91065077615,24057.54950671609,133.9946263499172
C/C=C(\F)CCl,3.9427459329015457,2.9705496999999985,3.496466800000001,255.3693999,0.3302449287140561,False,12852.124498429032,10198.59494409915,0.7909773248556821,0.9386244464622064,0.2178472797547805,41178.4402444076,2.039904815637503,20186.45180340862,0.7968586439128917,0.2777777777777778,,32291.30886429564,59902.55157372716,59.89822441157704,185209.26188041669,25359.61573880174,151.82646927593785
C/C=C(/F)CCl,3.9427459329015457,2.9705496999999985,3.496466800000001,255.3693999,0.3302449287140561,False,12852.124498429032,10198.59494409915,0.7909773248556821,0.9386244464622064,0.2178472797547805,41178.4402444076,2.039904815637503,20186.45180340862,0.7968586439128917,0.2777777777777778,,32291.30886429564,59902.55157372716,59.89822441157704,185209.26188041669,25359.61573880174,151.82646927593785
C/C(=C\Cl)CF,3.9034690098246223,2.9726063999999996,3.414266800000001,255.8914525,0.3336407999178597,False,13361.090116281615,10954.55177783166,0.8223013493702099,1.0081986935521985,0.1778876865092439,43276.44570630058,2.1438361792235847,20186.45180340862,0.8374578938447279,0.3333333333333333,,33595.495804933256,63607.438302020026,61.751104064542645,198798.50475614934,25998.286007535007,153.73904419326792
C/C(=C/Cl)CF,3.9034690098246223,2.9726063999999996,3.414266800000001,255.8914525,0.3336407999178597,False,13361.090116281615,10954.55177783166,0.8223013493702099,1.0081986935521985,0.1778876865092439,43276.44570630058,2.1438361792235847,20186.45180340862,0.8374578938447279,0.3333333333333333,,33595.495804933256,63607.438302020026,61.751104064542645,198798.50475614934,25998.286007535007,153.73904419326792
C=C1[C@@H](F)[C@H]1F,4.19760849860806,3.0210511,3.3525969000000013,261.73433720000014,0.3355099399139711,False,9032.552134952935,11498.7033011096,0.5559037282278008,1.058279506166866,0.4479040069490569,35670.87314355219,1.7670699878781528,20186.45180340862,0.6902797539598433,0.16666666666666666,,29600.17260710204,47283.66392772662,46.00054346303048,111902.7534287101,24369.6397922121,128.46785994958051
C=C1[C@@H](F)[C@@H]1F,4.19760849860806,3.0210511,3.3525969000000013,261.73433720000014,0.3355099399139711,False,9032.552134952935,11498.7033011096,0.5559037282278008,1.058279506166866,0.4479040069490569,35670.87314355219,1.7670699878781528,20186.45180340862,0.6902797539598433,0.16666666666666666,,29600.17260710204,47283.66392772662,46.00054346303048,111902.7534287101,24369.6397922121,128.46785994958051
C=C1[C@H](F)[C@H]1F,4.19760849860806,3.0210511,3.3525969000000013,261.73433720000014,0.3355099399139711,False,9032.552134952935,11498.7033011096,0.5559037282278008,1.058279506166866,0.4479040069490569,35670.87314355219,1.7670699878781528,20186.45180340862,0.6902797539598433,0.16666666666666666,,29600.17260710204,47283.66392772662,46.00054346303048,111902.7534287101,24369.6397922121,128.46785994958051
C/C=C/[C@H](F)Cl,4.339156696128596,2.9181699999999995,3.4229962000000027,250.5080835000001,0.336839374967247,False,20315.850622127087,10961.011450569302,1.2503284713139802,1.008793207480924,0.250482861785386,59797.35167393508,2.962251724884008,20186.45180340862,1.1571598215390273,0.3333333333333333,,41792.97355681538,102940.8531369206,84.49701217324572,478301.13011191407,29248.815132398788,176.94901523961772
C/C=C/[C@@H](F)Cl,4.339156696128596,2.9181699999999995,3.4229962000000027,250.5080835000001,0.336839374967247,False,20315.850622127087,10961.011450569302,1.2503284713139802,1.008793207480924,0.250482861785386,59797.35167393508,2.962251724884008,20186.45180340862,1.1571598215390273,0.3333333333333333,,41792.97355681538,102940.8531369206,84.49701217324572,478301.13011191407,29248.815132398788,176.94901523961772
C/C=C\[C@H](F)Cl,4.339156696128596,2.9181699999999995,3.4229962000000027,250.5080835000001,0.336839374967247,False,20315.850622127087,10961.011450569302,1.2503284713139802,1.008793207480924,0.250482861785386,59797.35167393508,2.962251724884008,20186.45180340862,1.1571598215390273,0.3333333333333333,,41792.97355681538,102940.8531369206,84.49701217324572,478301.13011191407,29248.815132398788,176.94901523961772
C/C=C\[C@@H](F)Cl,4.339156696128596,2.9181699999999995,3.4229962000000027,250.5080835000001,0.336839374967247,False,20315.850622127087,10961.011450569302,1.2503284713139802,1.008793207480924,0.250482861785386,59797.35167393508,2.962251724884008,20186.45180340862,1.1571598215390273,0.3333333333333333,,41792.97355681538,102940.8531369206,84.49701217324572,478301.13011191407,29248.815132398788,176.94901523961772
CC/C(F)=C/Cl,3.9716105482861614,3.0054721,3.415605700000001,257.81407580000007,0.3378762523655454,False,10974.144981009316,10865.832091937113,0.6753980511718655,1.0000334054395206,0.324601950547045,38428.38015651075,1.9036718552995953,20186.45180340862,0.743641252984199,0.4117647058823529,,30983.28776426948,53384.22534857615,53.10323075268162,143971.09751119706,24901.526272337323,141.01702048697533
CC/C(F)=C\Cl,3.9716105482861614,3.0054721,3.415605700000001,257.81407580000007,0.3378762523655454,False,10974.144981009316,10865.832091937113,0.6753980511718655,1.0000334054395206,0.324601950547045,38428.38015651075,1.9036718552995953,20186.45180340862,0.743641252984199,0.4117647058823529,,30983.28776426948,53384.22534857615,53.10323075268162,143971.09751119706,24901.526272337323,141.01702048697533
CC(C)(F)/C=C/Cl,3.9150344462525855,3.026338100000001,3.6796931,257.0980824999999,0.3381541279736094,False,8561.426142113893,8629.037928580725,0.5269085237749218,0.7941707650524693,0.5159275325430012,31902.676412622783,1.5804003954392716,20186.45180340862,0.6173600387112019,0.5294117647058824,,26981.73379894427,41727.12966776631,42.92137906186203,99648.34176694117,22999.64181147389,124.98974336004781
CC(C)(F)/C=C\Cl,3.9150344462525855,3.026338100000001,3.6796931,257.0980824999999,0.3381541279736094,False,8561.426142113893,8629.037928580725,0.5269085237749218,0.7941707650524693,0.5159275325430012,31902.676412622783,1.5804003954392716,20186.45180340862,0.6173600387112019,0.5294117647058824,,26981.73379894427,41727.12966776631,42.92137906186203,99648.34176694117,22999.64181147389,124.98974336004781
FC1=CCC1(F)F,3.802571097836296,2.9100620999999993,3.4084913,249.56978009999995,0.3392814310093971,False,22048.28404018093,11112.52967387959,1.3569501859316928,1.0227381390389565,0.3576736755810036,65000.6435427012,3.2200133126776342,20186.45180340862,1.2578505732483771,0.2222222222222222,,44298.95257988116,116060.6285981224,89.50095216148488,586578.0435810303,30234.73209711582,180.39292745590447
FC(F)=C1C[C@@H]1F,4.393028919886877,2.9803437000000006,3.3727577,255.7898107,0.3393566700049494,False,13619.128201968171,11336.54910885282,0.8381821692885185,1.0433556965849773,0.167525301857774,44346.59065935937,2.1968492081342963,20186.45180340862,0.8581666494708097,0.1875,,34249.86238854549,65546.95999768308,62.721631532541515,205910.49696386317,26322.925151775504,154.66126294488615
FC(F)=C1C[C@H]1F,4.393028919886877,2.9803437000000006,3.3727577,255.7898107,0.3393566700049494,False,13619.128201968171,11336.54910885282,0.8381821692885185,1.0433556965849773,0.167525301857774,44346.59065935937,2.1968492081342963,20186.45180340862,0.8581666494708097,0.1875,,34249.86238854549,65546.95999768308,62.721631532541515,205910.49696386317,26322.925151775504,154.66126294488615
C/C(=C\F)CCl,3.7614720867477,3.0150139999999994,3.5466330000000017,255.7638064,0.3416199882911136,False,10592.948635311262,9650.947038494993,0.6519375201287789,0.8882218454106462,0.3655705755904127,36255.69164065627,1.7960408294504857,20186.45180340862,0.7015967847111676,0.3181818181818182,,29527.317823184538,49985.058732356854,51.45800388668316,134762.2489780447,24159.856984264752,139.19069511954595
C/C(=C/F)CCl,3.7614720867477,3.0150139999999994,3.5466330000000017,255.7638064,0.3416199882911136,False,10592.948635311262,9650.947038494993,0.6519375201287789,0.8882218454106462,0.3655705755904127,36255.69164065627,1.7960408294504857,20186.45180340862,0.7015967847111676,0.3181818181818182,,29527.317823184538,49985.058732356854,51.45800388668316,134762.2489780447,24159.856984264752,139.19069511954595
F/C=C1\CC1(F)F,4.162725848967517,3.005739200000001,3.396401900000001,257.0031657,0.3419152750013466,False,11628.754053288749,11037.92427013104,0.7156856264191436,1.0158718544006895,0.2847570522160803,39865.22654640349,1.974850604486717,20186.45180340862,0.7714461785463459,0.1875,,31788.357848686614,56271.20700312794,55.60520131036472,157522.78663001297,25261.801216136584,144.71787470965654
F/C=C1/CC1(F)F,4.162725848967517,3.005739200000001,3.396401900000001,257.0031657,0.3419152750013466,False,11628.754053288749,11037.92427013104,0.7156856264191436,1.0158718544006895,0.2847570522160803,39865.22654640349,1.974850604486717,20186.45180340862,0.7714461785463459,0.1875,,31788.357848686614,56271.20700312794,55.60520131036472,157522.78663001297,25261.801216136584,144.71787470965654
FC1(F)C=CCC1,3.817646258588857,3.0534355000000004,3.493125800000002,259.0010166000001,0.3464849985815604,False,8357.90295454175,10034.106376623422,0.514382794937515,0.9234857933984726,0.4916080691613602,32888.35550452749,1.6292291396635672,20186.45180340862,0.6364342654144619,0.23529411764705882,,27764.11671054594,42802.938488323314,42.62278406090652,97803.37561164792,23457.944837770887,122.62019001333307
FC(F)=C1CC(F)C1,3.8322014072379966,3.0448220000000004,3.4691439000000024,256.5852629,0.352339231974168,False,9935.4819947291,10235.236208055629,0.6114740773249765,0.9419967135526572,0.3928317372987712,35715.95655079029,1.7693033376355622,20186.45180340862,0.6911521790090073,0.23529411764705882,,29343.97161468844,48429.977322977145,49.080716535522185,122953.05196416975,24149.950167398794,134.33186320480627
CC(C)(Cl)/C=C/F,4.1805303738543955,3.0386243000000004,3.659935,254.2044236999999,0.3525666665272814,False,9752.552302758855,8703.048937735886,0.6002157644749115,0.8009823447731216,0.4465819768714184,33834.79534422128,1.676114042910109,20186.45180340862,0.6547491593911942,0.3888888888888889,,28006.604829815387,45808.8402725273,48.23444583455318,119633.83729067702,23431.962713454686,134.48619386945595
CC(C)(Cl)/C=C\F,4.1805303738543955,3.0386243000000004,3.659935,254.2044236999999,0.3525666665272814,False,9752.552302758855,8703.048937735886,0.6002157644749115,0.8009823447731216,0.4465819768714184,33834.79534422128,1.676114042910109,20186.45180340862,0.6547491593911942,0.3888888888888889,,28006.604829815387,45808.8402725273,48.23444583455318,119633.83729067702,23431.962713454686,134.48619386945595
C/C=C/[C@](C)(F)Cl,4.160128467398188,3.016038099999999,3.6458353999999984,251.5119748,0.3550317119179689,False,12095.795304737148,8827.76575843781,0.7444294375853877,0.8124606177545974,0.3169973694936733,37954.379276530606,1.8801907163358815,20186.45180340862,0.7344686933585151,0.4444444444444444,,30175.24536705678,54730.81993768753,57.84174424405615,169090.23303057984,24326.495757640223,149.69102019241302
C/C=C/[C@@](C)(F)Cl,4.160128467398188,3.016038099999999,3.6458353999999984,251.5119748,0.3550317119179689,False,12095.795304737148,8827.76575843781,0.7444294375853877,0.8124606177545974,0.3169973694936733,37954.379276530606,1.8801907163358815,20186.45180340862,0.7344686933585151,0.4444444444444444,,30175.24536705678,54730.81993768753,57.84174424405615,169090.23303057984,24326.495757640223,149.69102019241302
C/C=C\[C@](C)(F)Cl,4.160128467398188,3.016038099999999,3.6458353999999984,251.5119748,0.3550317119179689,False,12095.795304737148,8827.76575843781,0.7444294375853877,0.8124606177545974,0.3169973694936733,37954.379276530606,1.8801907163358815,20186.45180340862,0.7344686933585151,0.4444444444444444,,30175.24536705678,54730.81993768753,57.84174424405615,169090.23303057984,24326.495757640223,149.69102019241302
C/C=C\[C@@](C)(F)Cl,4.160128467398188,3.016038099999999,3.6458353999999984,251.5119748,0.3550317119179689,False,12095.795304737148,8827.76575843781,0.7444294375853877,0.8124606177545974,0.3169973694936733,37954.379276530606,1.8801907163358815,20186.45180340862,0.7344686933585151,0.4444444444444444,,30175.24536705678,54730.81993768753,57.84174424405615,169090.23303057984,24326.495757640223,149.69102019241302
CC/C(Cl)=C/F,3.9438813175169303,3.0394455,3.5576277000000016,253.2865066000001,0.3582486002014131,False,11109.081993717584,9461.037863346432,0.6837026795116431,0.8707436147936878,0.3416887590552503,36881.058428672746,1.8270203593900105,20186.45180340862,0.7136984798625435,0.2857142857142857,,29778.24222340104,51659.081413545566,53.73663625708248,144864.81632208597,24248.54644354231,142.64546326324782
CC/C(Cl)=C\F,3.9438813175169303,3.0394455,3.5576277000000016,253.2865066000001,0.3582486002014131,False,11109.081993717584,9461.037863346432,0.6837026795116431,0.8707436147936878,0.3416887590552503,36881.058428672746,1.8270203593900105,20186.45180340862,0.7136984798625435,0.2857142857142857,,29778.24222340104,51659.081413545566,53.73663625708248,144864.81632208597,24248.54644354231,142.64546326324782
C/C=C(\Cl)CF,4.033964394440007,2.9619216,3.509459200000001,244.7203458,0.3694961684992012,False,22203.20204316959,9950.810015088911,1.366484533937031,0.9158196392207464,0.3760282526034024,62442.46796498395,3.0932859609552636,20186.45180340862,1.2083464077274966,0.2727272727272727,,42273.48092154344,114434.35250358992,92.09606183027357,623453.6277916128,29223.128654564534,182.09028995382994
C/C=C(/Cl)CF,4.033964394440007,2.9619216,3.509459200000001,244.7203458,0.3694961684992012,False,22203.20204316959,9950.810015088911,1.366484533937031,0.9158196392207464,0.3760282526034024,62442.46796498395,3.0932859609552636,20186.45180340862,1.2083464077274966,0.2727272727272727,,42273.48092154344,114434.35250358992,92.09606183027357,623453.6277916128,29223.128654564534,182.09028995382994
C=C(CF)CCl,3.868022855978469,3.094577000000001,3.453579199999999,254.9389562000001,0.3756961830164744,False,9489.855009174704,10204.025473459034,0.5840481960272655,0.9391242435070304,0.4203828742429494,34800.79466549733,1.7239678871955582,20186.45180340862,0.673442555853129,0.4117647058823529,,28796.15244094348,46744.18642229085,47.519071932791455,114683.41641224528,23924.091354107226,130.9587431744736
CC(C)=C[C@H](F)Cl,3.9814316348190033,3.098201899999999,3.6317703000000017,253.09964419999983,0.3772734766163429,False,8900.370280040142,8742.856815607616,0.5477686646430865,0.8046460501695013,0.4926219101837373,32480.160674130995,1.6090079123586492,20186.45180340862,0.6285351420607992,0.42105263157894735,,27253.55467283494,43082.425791736685,45.00931390833396,105139.71481165875,23134.747631563027,127.858601966691
CC(C)=C[C@@H](F)Cl,3.9814316348190033,3.098201899999999,3.6317703000000017,253.09964419999983,0.3772734766163429,False,8900.370280040142,8742.856815607616,0.5477686646430865,0.8046460501695013,0.4926219101837373,32480.160674130995,1.6090079123586492,20186.45180340862,0.6285351420607992,0.42105263157894735,,27253.55467283494,43082.425791736685,45.00931390833396,105139.71481165875,23134.747631563027,127.858601966691
C=C1C(F)(F)C1(F)F,3.483582538459715,3.027260599999999,3.3762006000000007,249.29396900000003,0.3776978161354238,False,16526.467202082633,11043.950205192808,1.017112837524749,1.0164264494201771,0.023720823103385,49719.52929457066,2.463014787282982,20186.45180340862,0.9621402960992324,0.2727272727272727,,36756.85340029416,78896.04646545906,72.87183134029314,291149.97151919844,27330.55466819065,165.67381372371915
C=C(C)CCF,3.240284394440007,2.984225800000001,3.509873300000001,243.448794,0.3813812607595344,False,22246.75952331621,9862.937602568212,1.3691652564220989,0.9077323296439244,0.3805211026239299,62203.477753433755,3.081446821819884,20186.45180340862,1.2037216231374537,0.5,,42044.34748548032,114563.96472551563,92.6127307244468,627742.5017438431,29128.436383231627,182.26230774265332
C=C(C)[C@H](F)Cl,3.5989555126966435,3.1112615999999997,3.376975700000003,252.89324499999995,0.3923989669817856,False,10779.194007039649,10831.584321039769,0.6633998947668768,0.99688142272256,0.336614551627206,37604.42968389102,1.8628548518636276,20186.45180340862,0.7276966943179123,0.4375,,30408.55240395877,52188.135608853256,52.73718287957535,137084.17140018631,24681.379730597175,138.96999810387842
C=C(C)[C@@H](F)Cl,3.5989555126966435,3.1112615999999997,3.376975700000003,252.89324499999995,0.3923989669817856,False,10779.194007039649,10831.584321039769,0.6633998947668768,0.99688142272256,0.336614551627206,37604.42968389102,1.8628548518636276,20186.45180340862,0.7276966943179123,0.4375,,30408.55240395877,52188.135608853256,52.73718287957535,137084.17140018631,24681.379730597175,138.96999810387842
F[C@@H]1C=CC1(F)F,4.425860594095021,3.0297438000000017,3.358519600000002,245.3533889000001,0.3948328197703847,False,20380.15433095367,11144.12719777248,1.2542860096643258,1.0256462071146182,0.2555760212742413,59008.255433547325,2.9231613365348026,20186.45180340862,1.1418897395179497,0.2,,41204.374572978995,102154.32214946137,85.03139184431731,459109.87882746913,29124.56549716186,176.13886866384485
F[C@H]1C=CC1(F)F,4.425860594095021,3.0297438000000017,3.358519600000002,245.3533889000001,0.3948328197703847,False,20380.15433095367,11144.12719777248,1.2542860096643258,1.0256462071146182,0.2555760212742413,59008.255433547325,2.9231613365348026,20186.45180340862,1.1418897395179497,0.2,,41204.374572978995,102154.32214946137,85.03139184431731,459109.87882746913,29124.56549716186,176.13886866384485
C/C=C(\C)[C@H](F)Cl,4.073761046583709,3.114535599999998,3.5871023000000033,249.2468418999999,0.3971885078019268,False,10805.79117522697,8981.64790268911,0.6650368036642438,0.826623112025621,0.3771735518075821,35733.58005710287,1.770176373991045,20186.45180340862,0.6914932177481601,0.3125,,28981.339160948737,50010.913175751404,53.24464967821214,139152.4804442177,23880.033456218054,141.41037788130623
C/C=C(\C)[C@@H](F)Cl,4.073761046583709,3.114535599999998,3.5871023000000033,249.2468418999999,0.3971885078019268,False,10805.79117522697,8981.64790268911,0.6650368036642438,0.826623112025621,0.3771735518075821,35733.58005710287,1.770176373991045,20186.45180340862,0.6914932177481601,0.3125,,28981.339160948737,50010.913175751404,53.24464967821214,139152.4804442177,23880.033456218054,141.41037788130623
C/C=C(/C)[C@H](F)Cl,4.073761046583709,3.114535599999998,3.5871023000000033,249.2468418999999,0.3971885078019268,False,10805.79117522697,8981.64790268911,0.6650368036642438,0.826623112025621,0.3771735518075821,35733.58005710287,1.770176373991045,20186.45180340862,0.6914932177481601,0.3125,,28981.339160948737,50010.913175751404,53.24464967821214,139152.4804442177,23880.033456218054,141.41037788130623
C/C=C(/C)[C@@H](F)Cl,4.073761046583709,3.114535599999998,3.5871023000000033,249.2468418999999,0.3971885078019268,False,10805.79117522697,8981.64790268911,0.6650368036642438,0.826623112025621,0.3771735518075821,35733.58005710287,1.770176373991045,20186.45180340862,0.6914932177481601,0.3125,,28981.339160948737,50010.913175751404,53.24464967821214,139152.4804442177,23880.033456218054,141.41037788130623
